label,mean,median,variance,max,min,count
llm.send:chat::2A0PW openai/gpt-4-turbo,560.6387190001551,560.6387190001551,,560.6387190001551,560.6387190001551,1
request:01JTK0456BVBJB44CM7JBESNG9 cancelled,2707.5733330000658,2707.5733330000658,,2707.5733330000658,2707.5733330000658,1
Intent detection event 'start' for userId '46',,,,,,0
request:01JTK047V0X3YCH44F6VD4JSTQ cancelled,3029.7151109999977,3029.7151109999977,,3029.7151109999977,3029.7151109999977,1
Intent detection event 'end' for userId '48',,,,,,0
llm.send:chat::TZTJG openai/gpt-4-turbo,2008.3423620001413,2008.3423620001413,,2008.3423620001413,2008.3423620001413,1
request:01JTK04ASNBYB9R173GBY5A4VA cancelled,7208.430882999906,7208.430882999906,,7208.430882999906,7208.430882999906,1
request:01JTK04HV0EA1CV26KHEXJV9M4 cancelled,865.1862110001966,865.1862110001966,,865.1862110001966,865.1862110001966,1
Intent detection event 'end' for userId '46',,,,,,0
request:01JTK04JP29Q8D2N04HBHE4T9D cancelled,6266.835544999922,6266.835544999922,,6266.835544999922,6266.835544999922,1
request:01JTK04RSZFJ0PXPR6S6H2X5AV cancelled,5552.391145000001,5552.391145000001,,5552.391145000001,5552.391145000001,1
request:01JTK04Y7J13VJXBE0G3SAJBRM cancelled,15352.801624999847,15352.801624999847,,15352.801624999847,15352.801624999847,1
request:01JTK05D7DYTBBM6EJ7K5DQP0M cancelled,15664.54000300006,15664.54000300006,,15664.54000300006,15664.54000300006,1
request:01JTK05WGZF7WFN3W53X52JG5T cancelled,2601.8587530001532,2601.8587530001532,,2601.8587530001532,2601.8587530001532,1
request:01JTK05Z2B5GXMZ72DMDJ0NY8J cancelled,4483.009817000013,4483.009817000013,,4483.009817000013,4483.009817000013,1
llm.send:chat::VZ1SH openai/gpt-4-turbo,3390.0951469999272,3390.0951469999272,,3390.0951469999272,3390.0951469999272,1
request:01JTK063EFPEQFSRZGE0GE3HGF cancelled,3451.943997999886,3451.943997999886,,3451.943997999886,3451.943997999886,1
llm.send:chat::J3G7D openai/gpt-4-turbo,557.6396729999688,557.6396729999688,,557.6396729999688,557.6396729999688,1
request:01JTK066TCVF718BHX3YTJEVR1 cancelled,4214.325492999982,4214.325492999982,,4214.325492999982,4214.325492999982,1
llm.send:chat::022SK openai/gpt-4-turbo,2201.283461000072,2201.283461000072,,2201.283461000072,2201.283461000072,1
request:01JTK06AY4S87KCZN9X71YGJ8H cancelled,11073.765596000012,11073.765596000012,,11073.765596000012,11073.765596000012,1
request:01JTK06NR72DMZDTTXT48MRFP0 cancelled,1223.6418919998687,1223.6418919998687,,1223.6418919998687,1223.6418919998687,1
llm.send:chat::A1PMB openai/gpt-4-turbo,603.4735579998232,603.4735579998232,,603.4735579998232,603.4735579998232,1
request:01JTK06PYFQ1BMEC5WRGQSJCC9 processing,7913.909244999988,7913.909244999988,,7913.909244999988,7913.909244999988,1
request:01JTK06PYFQ1BMEC5WRGQSJCC9 ended,8282.27576999995,8282.27576999995,,8282.27576999995,8282.27576999995,1
Intent detection event 'start' for userId '51',,,,,,0
request:01JTK06Z3J5FTQNQ9CVAN71GJP cancelled,4305.002131000161,4305.002131000161,,4305.002131000161,4305.002131000161,1
Intent detection event 'start' for userId '58',,,,,,0
request:01JTK0BFWQWMCXTPD7281SY0T9 processing,9.886971999891102,9.886971999891102,,9.886971999891102,9.886971999891102,1
request:01JTK0BFWQWMCXTPD7281SY0T9 ended,49.85401499993168,49.85401499993168,,49.85401499993168,49.85401499993168,1
request:01JTK0BKRZ09BG22MVSVPM9S1E cancelled,3407.1356780000497,3407.1356780000497,,3407.1356780000497,3407.1356780000497,1
Intent detection event 'end' for userId '59',,,,,,0
Intent detection event 'start' for userId '59',,,,,,0
request:01JTK0BQ3EWYNYHC7JA789F17Z cancelled,7192.562991000013,7192.562991000013,,7192.562991000013,7192.562991000013,1
request:01JTK0BY4828AJTGW8KC5ST8FR cancelled,6078.1129689998925,6078.1129689998925,,6078.1129689998925,6078.1129689998925,1
llm.send:chat::HGCZS openai/gpt-4-turbo,539.7537909999955,539.7537909999955,,539.7537909999955,539.7537909999955,1
Intent detection event 'end' for userId '60',,,,,,0
Intent detection event 'start' for userId '60',,,,,,0
request:01JTK0CDH0HHXDY81YQGQ4N810 processing,9.286898999940604,9.286898999940604,,9.286898999940604,9.286898999940604,1
request:01JTK0CDH0HHXDY81YQGQ4N810 ended,47.080673000076786,47.080673000076786,,47.080673000076786,47.080673000076786,1
llm.send:chat::FV9BN openai/gpt-4-turbo,902.2837470001541,902.2837470001541,,902.2837470001541,902.2837470001541,1
Intent detection event 'end' for userId '61',,,,,,0
Intent detection event 'end' for userId '62',,,,,,0
Intent detection event 'end' for userId '63',,,,,,0
Intent detection event 'start' for userId '63',,,,,,0
request:01JTK0CPTWMNGQMXWE7VVC2DEJ cancelled,41829.04321100004,41829.04321100004,,41829.04321100004,41829.04321100004,1
request:01JTK0DZP1DQKHDBF1AXK7QB98 cancelled,7968.661780999973,7968.661780999973,,7968.661780999973,7968.661780999973,1
request:01JTK0E7F3DE0G9W6WTDB92DHB cancelled,8269.593344999943,8269.593344999943,,8269.593344999943,8269.593344999943,1
request:01JTK0EFHJDPAWQSGYDN5ZWG68 cancelled,6651.042274000123,6651.042274000123,,6651.042274000123,6651.042274000123,1
request:01JTK0EP1GQQ42GX2MKTS7W78V cancelled,7948.108329999959,7948.108329999959,,7948.108329999959,7948.108329999959,1
request:01JTK0EXSYD1RJVNHS26Q4A1R2 cancelled,3772.508584999945,3772.508584999945,,3772.508584999945,3772.508584999945,1
request:01JTK0F1FW9385V8GJF1DJCRH7 cancelled,6524.197841000045,6524.197841000045,,6524.197841000045,6524.197841000045,1
request:01JTK0F7VVV886SSH2YS6EEMVS cancelled,4455.7737269999925,4455.7737269999925,,4455.7737269999925,4455.7737269999925,1
Intent detection event 'end' for userId '64',,,,,,0
request:01JTK0FC74EQ6V8FNM75E72W5M cancelled,29734.870013999986,29734.870013999986,,29734.870013999986,29734.870013999986,1
Intent detection event 'end' for userId '65',,,,,,0
Intent detection event 'end' for userId '66',,,,,,0
Intent detection event 'start' for userId '67',,,,,,0
request:01JTK0JG1KY25V7T8YFPZS5K1N processing,4.896180000156164,4.896180000156164,,4.896180000156164,4.896180000156164,1
request:01JTK0JG1KY25V7T8YFPZS5K1N ended,41.45566900004633,41.45566900004633,,41.45566900004633,41.45566900004633,1
llm.send:chat::XH1ME openai/gpt-4-turbo,667.6004449999891,667.6004449999891,,667.6004449999891,667.6004449999891,1
request:01JTK0JSP5BZPE469NKDBNGQH1 cancelled,6192.009718999965,6192.009718999965,,6192.009718999965,6192.009718999965,1
llm.send:chat::FH5P3 openai/gpt-4-turbo,502.02631500014104,502.02631500014104,,502.02631500014104,502.02631500014104,1
Intent detection event 'end' for userId '67',,,,,,0
request:01JTK0JZQN45F34297WMZ68PJ9 cancelled,6912.2653949998785,6912.2653949998785,,6912.2653949998785,6912.2653949998785,1
request:01JTK0K6FQYSH85EJ08SRXCDKZ processing,28.611141999950632,28.611141999950632,,28.611141999950632,28.611141999950632,1
request:01JTK0K6FQYSH85EJ08SRXCDKZ ended,61.9467079997994,61.9467079997994,,61.9467079997994,61.9467079997994,1
Intent detection event 'start' for userId '68',,,,,,0
request:01JTK0KP7JDGCPFPEYQA5YP1YS processing,8.90440299990587,8.90440299990587,,8.90440299990587,8.90440299990587,1
request:01JTK0KP7JDGCPFPEYQA5YP1YS ended,39.96135400002822,39.96135400002822,,39.96135400002822,39.96135400002822,1
request:01JTK0KTE5XN1QY4C8WGENR3JX cancelled,6667.566845000023,6667.566845000023,,6667.566845000023,6667.566845000023,1
llm.send:chat::Q6TRK openai/gpt-4-turbo,779.6005229998846,779.6005229998846,,779.6005229998846,779.6005229998846,1
request:01JTK0M0YHEF96AK7M7T6SDYXZ cancelled,5775.0464050001465,5775.0464050001465,,5775.0464050001465,5775.0464050001465,1
request:01JTK0M6K2CJD2W6GX4FEW8AGX cancelled,3595.2662769998424,3595.2662769998424,,3595.2662769998424,3595.2662769998424,1
Intent detection event 'end' for userId '68',,,,,,0
request:01JTK0MA3EVG02V35PDT9XJSQD cancelled,7613.330432000104,7613.330432000104,,7613.330432000104,7613.330432000104,1
request:01JTK0MHHDVXYQPATR670AXGZ3 processing,24.909019999904558,24.909019999904558,,24.909019999904558,24.909019999904558,1
request:01JTK0MHHDVXYQPATR670AXGZ3 ended,62.1834099998232,62.1834099998232,,62.1834099998232,62.1834099998232,1
request:01JTK0MNATCJ8HX3FWT2MGCDN5 cancelled,2948.0426410001237,2948.0426410001237,,2948.0426410001237,2948.0426410001237,1
Intent detection event 'start' for userId '69',,,,,,0
Intent detection event 'end' for userId '69',,,,,,0
Intent detection event 'end' for userId '71',,,,,,0
Intent detection event 'start' for userId '71',,,,,,0
request:01JTK0RGVCJ5PEDZ1HPWG0Y23B processing,13.2038360000588,13.2038360000588,,13.2038360000588,13.2038360000588,1
request:01JTK0RGVCJ5PEDZ1HPWG0Y23B ended,47.53742499998771,47.53742499998771,,47.53742499998771,47.53742499998771,1
llm.send:chat::ZR8H8 openai/gpt-4-turbo,1055.0744380000979,1055.0744380000979,,1055.0744380000979,1055.0744380000979,1
request:01JTK0RGXHDE1DEDN56AAGA8QR cancelled,5579.968847999815,5579.968847999815,,5579.968847999815,5579.968847999815,1
request:01JTK0RPBXVA9VM0GN81V8TVXW cancelled,3255.343445000006,3255.343445000006,,3255.343445000006,3255.343445000006,1
llm.send:chat::G8DDV openai/gpt-4-turbo,855.6985119997989,855.6985119997989,,855.6985119997989,855.6985119997989,1
request:01JTK0RSHNKS4TAQ5N1CXZHJ63 cancelled,5397.034098000033,5397.034098000033,,5397.034098000033,5397.034098000033,1
llm.send:chat::2MA0V openai/gpt-4-turbo,523.0224129999988,523.0224129999988,,523.0224129999988,523.0224129999988,1
request:01JTK0RYTBHMF0ANAQQCV5FKXA cancelled,8790.872800000012,8790.872800000012,,8790.872800000012,8790.872800000012,1
llm.send:chat::YMKTM openai/gpt-4-turbo,510.1228300000075,510.1228300000075,,510.1228300000075,510.1228300000075,1
request:01JTK0S7D4T5PGXKEJ3WBCA79E cancelled,4485.680299000116,4485.680299000116,,4485.680299000116,4485.680299000116,1
llm.send:chat::GA5QK openai/gpt-4-turbo,495.946900999872,495.946900999872,,495.946900999872,495.946900999872,1
request:01JTK0SBSB3DDHCF1WYB7HR8PF processing,9423.641480999999,9423.641480999999,,9423.641480999999,9423.641480999999,1
request:01JTK0SBSB3DDHCF1WYB7HR8PF ended,9970.705606000032,9970.705606000032,,9970.705606000032,9970.705606000032,1
Intent detection event 'start' for userId '72',,,,,,0
request:01JTK0STM8XS2C938JFBHV5SAT processing,7.6478180000558496,7.6478180000558496,,7.6478180000558496,7.6478180000558496,1
request:01JTK0STM8XS2C938JFBHV5SAT ended,33.14328800002113,33.14328800002113,,33.14328800002113,33.14328800002113,1
llm.send:chat::GZ6B4 openai/gpt-4-turbo,615.4575769999065,615.4575769999065,,615.4575769999065,615.4575769999065,1
request:01JTK0SW7S4ZP58M182CJ6ZZ5D cancelled,8512.69507399993,8512.69507399993,,8512.69507399993,8512.69507399993,1
llm.send:chat::J22TK openai/gpt-4-turbo,2104.0713869999163,2104.0713869999163,,2104.0713869999163,2104.0713869999163,1
request:01JTK0T4HTQ1SB8D0JW4P0RN5S cancelled,8258.941898000194,8258.941898000194,,8258.941898000194,8258.941898000194,1
request:01JTK0TCKY6Y9MTQX12K9AVSDC cancelled,4715.077095999848,4715.077095999848,,4715.077095999848,4715.077095999848,1
llm.send:chat::F4SXV openai/gpt-4-turbo,843.9478419998195,843.9478419998195,,843.9478419998195,843.9478419998195,1
request:01JTK0TH7A235SHB0FZED1D0SE cancelled,7020.276922000106,7020.276922000106,,7020.276922000106,7020.276922000106,1
llm.send:chat::J9MR8 openai/gpt-4-turbo,503.0107259999495,503.0107259999495,,503.0107259999495,503.0107259999495,1
request:01JTK0TR2R29DMBAZ960MWPY5P cancelled,16750.23623499996,16750.23623499996,,16750.23623499996,16750.23623499996,1
Intent detection event 'end' for userId '72',,,,,,0
request:01JTK0V8E70RAJP9ET84AFJEG0 cancelled,3179.938960999949,3179.938960999949,,3179.938960999949,3179.938960999949,1
request:01JTK0VBHNFM9AEBC8X0SS4VXF processing,20.32205899991095,20.32205899991095,,20.32205899991095,20.32205899991095,1
request:01JTK0VBHNFM9AEBC8X0SS4VXF ended,48.44973999983631,48.44973999983631,,48.44973999983631,48.44973999983631,1
Intent detection event 'end' for userId '73',,,,,,0
Intent detection event 'start' for userId '73',,,,,,0
request:01JTK0YPGDAEZGQ9P2CJ00B92T processing,10.738535000011325,10.738535000011325,,10.738535000011325,10.738535000011325,1
request:01JTK0YPGDAEZGQ9P2CJ00B92T ended,67.36102399998344,67.36102399998344,,67.36102399998344,67.36102399998344,1
request:01JTK0YPKG1Q2V5A0SBR8DQQ90 cancelled,11329.613080999814,11329.613080999814,,11329.613080999814,11329.613080999814,1
llm.send:chat::4BQRN openai/gpt-4-turbo,593.6458200002089,593.6458200002089,,593.6458200002089,593.6458200002089,1
request:01JTK0Z1NHTR1DEPM70JGMYM7S processing,10965.7735619999,10965.7735619999,,10965.7735619999,10965.7735619999,1
request:01JTK0Z1NHTR1DEPM70JGMYM7S ended,11319.26912699989,11319.26912699989,,11319.26912699989,11319.26912699989,1
request:01JTK0ZSS5VRXPDPXKF0WMHJBK cancelled,6600.8977190000005,6600.8977190000005,,6600.8977190000005,6600.8977190000005,1
llm.send:chat::D3SD8 openai/gpt-4-turbo,870.6677540000528,870.6677540000528,,870.6677540000528,870.6677540000528,1
request:01JTK1007D9GYQERZRGH70WMMK cancelled,5919.545417999849,5919.545417999849,,5919.545417999849,5919.545417999849,1
llm.send:chat::P6FQ1 openai/gpt-4-turbo,1406.9691590000875,1406.9691590000875,,1406.9691590000875,1406.9691590000875,1
request:01JTK1060ERVWAD6AFHA7F2E5W processing,10674.907854999881,10674.907854999881,,10674.907854999881,10674.907854999881,1
request:01JTK1060ERVWAD6AFHA7F2E5W ended,11288.718709999695,11288.718709999695,,11288.718709999695,11288.718709999695,1
llm.send:chat::1B8Q0 openai/gpt-4-turbo,1728.4921459998004,1728.4921459998004,,1728.4921459998004,1728.4921459998004,1
request:01JTK10W6KKZP9P3KXKRKCR4BX processing,7.881307000294328,7.881307000294328,,7.881307000294328,7.881307000294328,1
request:01JTK10W6KKZP9P3KXKRKCR4BX ended,39.49662599992007,39.49662599992007,,39.49662599992007,39.49662599992007,1
llm.send:chat::RF8KY azure_openai/gpt-4o,312.6798469997011,312.6798469997011,,312.6798469997011,312.6798469997011,1
request:01JTK10W904R5ND5CB00W4D3NA cancelled,8914.216777999885,8914.216777999885,,8914.216777999885,8914.216777999885,1
llm.send:chat::KC349 azure_openai/gpt-4o,277.84121999982744,277.84121999982744,,277.84121999982744,277.84121999982744,1
request:01JTK114ZJF2JD35S94FJN5D5V cancelled,5333.959215000272,5333.959215000272,,5333.959215000272,5333.959215000272,1
request:01JTK11A6AGK30QXM5E16N6V7W cancelled,1806.418982999865,1806.418982999865,,1806.418982999865,1806.418982999865,1
request:01JTK11BYTAGJ34GABC6HJ04SS processing,11.010020999703556,11.010020999703556,,11.010020999703556,11.010020999703556,1
request:01JTK11BYTAGJ34GABC6HJ04SS ended,44.02383299963549,44.02383299963549,,44.02383299963549,44.02383299963549,1
request:01JTK11JFZJW9AXRBX3CY26N9N cancelled,4538.068276999984,4538.068276999984,,4538.068276999984,4538.068276999984,1
llm.send:chat::GAG4P openai/gpt-4-turbo,693.3452650001273,693.3452650001273,,693.3452650001273,693.3452650001273,1
llm.send:chat::AJCKH azure_openai/gpt-4o,285.0269809998572,285.0269809998572,,285.0269809998572,285.0269809998572,1
request:01JTK11PXSPGN7GVJCSM6FYD7Y cancelled,3631.9802500000224,3631.9802500000224,,3631.9802500000224,3631.9802500000224,1
llm.send:chat::YW4BG azure_openai/gpt-4o,216.5525839999318,216.5525839999318,,216.5525839999318,216.5525839999318,1
request:01JTK11TFAR4SCWQHVE1WV3J12 cancelled,3540.349316000007,3540.349316000007,,3540.349316000007,3540.349316000007,1
request:01JTK11HH587Q3YS4WWB3J02TZ cancelled,13430.688945999835,13430.688945999835,,13430.688945999835,13430.688945999835,1
request:01JTK11XXZ7XG1BYH4X4VNESRY cancelled,4709.353654999752,4709.353654999752,,4709.353654999752,4709.353654999752,1
llm.send:chat::NCQ6P openai/gpt-4-turbo,500.91664200043306,500.91664200043306,,500.91664200043306,500.91664200043306,1
request:01JTK12A5VX4Z2WCV8EP00NRXX processing,7.7518170000985265,7.7518170000985265,,7.7518170000985265,7.7518170000985265,1
request:01JTK12A5VX4Z2WCV8EP00NRXX ended,44.25152300018817,44.25152300018817,,44.25152300018817,44.25152300018817,1
Intent detection event 'start' for userId '74',,,,,,0
request:01JTK12FTP7AV60NGCWDD31HQB processing,5.700666000135243,5.700666000135243,,5.700666000135243,5.700666000135243,1
request:01JTK12FTP7AV60NGCWDD31HQB ended,44.29372600000352,44.29372600000352,,44.29372600000352,44.29372600000352,1
llm.send:chat::0479Q azure_openai/gpt-4o,16397.4615249997,16397.4615249997,,16397.4615249997,16397.4615249997,1
request:01JTK122H62SZD2DWE64J4210T cancelled,27634.941502000205,27634.941502000205,,27634.941502000205,27634.941502000205,1
request:01JTK12XGVCAYGQG5DGRB67N8A processing,13.320902000181377,13.320902000181377,,13.320902000181377,13.320902000181377,1
request:01JTK12XGVCAYGQG5DGRB67N8A ended,50.123228000011295,50.123228000011295,,50.123228000011295,50.123228000011295,1
llm.send:chat::203XG openai/gpt-4-turbo,512.4665000000969,512.4665000000969,,512.4665000000969,512.4665000000969,1
llm.send:chat::PDMYZ azure_openai/gpt-4o,653.9758359999396,653.9758359999396,,653.9758359999396,653.9758359999396,1
request:01JTK12TEP1HPMMQ1SR3DTDZEB cancelled,12291.979894000106,12291.979894000106,,12291.979894000106,12291.979894000106,1
request:01JTK136ETYZYTQST64TF43K0T processing,7.2606389997527,7.2606389997527,,7.2606389997527,7.2606389997527,1
request:01JTK136ETYZYTQST64TF43K0T ended,34.874584000092,34.874584000092,,34.874584000092,34.874584000092,1
request:01JTK137P6NQ7WBFVS91TM4KV5 cancelled,8596.24633200001,8596.24633200001,,8596.24633200001,8596.24633200001,1
llm.send:chat::RPTF1 openai/gpt-4-turbo,665.087452000007,665.087452000007,,665.087452000007,665.087452000007,1
Intent detection event 'end' for userId '74',,,,,,0
request:01JTK13G2TM5QEP286C47V1PR1 cancelled,8226.119285000023,8226.119285000023,,8226.119285000023,8226.119285000023,1
request:01JTK13R3YGDCKDBHCP1XQVQF0 cancelled,849.8398029999807,849.8398029999807,,849.8398029999807,849.8398029999807,1
request:01JTK13RYHHEAN9E01KVNM9VKH processing,44.11903900001198,44.11903900001198,,44.11903900001198,44.11903900001198,1
request:01JTK13RYHHEAN9E01KVNM9VKH ended,79.41572799999267,79.41572799999267,,79.41572799999267,79.41572799999267,1
